reporter_id,provider_id,current_time,avg_rating_300,avg_rating_1000,avg_rating_3000,interaction_count_300,interaction_count_1000,interaction_count_3000,distance,same_type,cluster
4,2,6393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,3,6393,0.0,0.0,0.0,0.0,0.0,0.0,560,0,0
4,5,6393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,1,6433,0.0,-1.0,-1.0,0.0,3.0,6.0,300,0,1
0,4,6433,-1.0,-1.0,-0.8461538461538461,1.0,5.0,13.0,530,1,1
0,6,6433,-1.0,-1.0,-0.7569174232598357,2.0,3.0,6.0,800,0,1
0,7,6433,-1.0,-1.0,-1.0,1.0,2.0,3.0,0,0,1
0,2,6524,0.0,-1.0,-1.0,0.0,2.0,3.0,313,0,1
0,3,6524,0.0,0.0,-1.0,0.0,0.0,4.0,434,0,0
0,4,6524,-1.0,-1.0,-0.8571428571428571,2.0,5.0,14.0,0,1,1
0,5,6524,-1.0,-1.0,-0.7408127972330307,1.0,2.0,6.0,693,0,1
0,4,6795,-1.0,-1.0,-0.8461538461538461,1.0,4.0,13.0,0,1,1
0,5,6795,-1.0,-1.0,-0.7408127972330307,1.0,2.0,6.0,694,0,1
0,7,6795,0.0,-1.0,-1.0,0.0,3.0,4.0,0,0,1
0,1,6886,0.0,-1.0,-1.0,0.0,3.0,7.0,0,0,1
0,2,6886,0.0,-1.0,-1.0,0.0,2.0,4.0,0,0,1
0,4,6886,-1.0,-1.0,-0.8571428571428571,1.0,5.0,14.0,0,1,1
0,7,6886,-1.0,-1.0,-1.0,1.0,4.0,5.0,1006,0,1
0,3,6977,0.0,-1.0,-1.0,0.0,1.0,4.0,0,0,1
0,4,6977,-1.0,-1.0,-0.8666666666666667,2.0,5.0,15.0,575,1,1
0,5,6977,-1.0,-1.0,-0.7778395404854549,1.0,3.0,7.0,696,0,1
0,1,7248,0.0,-1.0,-1.0,0.0,2.0,8.0,0,0,1
0,2,7248,0.0,-1.0,-1.0,0.0,2.0,4.0,0,0,1
0,3,7248,-1.0,-1.0,-1.0,1.0,2.0,3.0,438,0,1
0,4,7248,-1.0,-1.0,-0.8666666666666667,1.0,6.0,15.0,576,1,1
0,2,7339,-1.0,-1.0,-1.0,1.0,3.0,5.0,0,0,1
0,4,7430,-1.0,-1.0,-0.875,1.0,6.0,16.0,0,1,1
0,5,7430,0.0,-1.0,-0.7778395404854549,0.0,3.0,7.0,0,0,1
0,6,7430,0.0,-1.0,-0.7569174232598357,0.0,1.0,6.0,0,0,1
0,7,7430,0.0,-1.0,-1.0,0.0,3.0,6.0,971,0,1
7,5,7651,0.0,0.0,0.0,0.0,0.0,0.0,270,0,0
0,1,7701,0.0,-1.0,-1.0,0.0,2.0,7.0,171,0,1
0,4,7701,-1.0,-1.0,-0.8666666666666667,1.0,5.0,15.0,579,1,1
0,6,7701,-1.0,-1.0,-0.7569174232598357,1.0,1.0,6.0,851,0,1
0,7,7701,-1.0,-1.0,-1.0,1.0,3.0,6.0,0,0,1
0,1,7792,-1.0,-1.0,-1.0,1.0,3.0,8.0,0,0,1
0,2,7792,0.0,-1.0,-1.0,0.0,3.0,6.0,270,0,1
0,4,7792,-1.0,-1.0,-0.875,1.0,6.0,16.0,530,1,1
0,7,7792,-1.0,-1.0,-1.0,1.0,4.0,7.0,0,0,1
3,4,8012,0.0,0.0,0.0,0.0,0.0,0.0,380,0,0
3,5,8012,0.0,0.0,0.0,0.0,0.0,0.0,259,0,0
3,7,8012,0.0,0.0,0.0,0.0,0.0,0.0,528,1,0
0,4,8063,-1.0,-1.0,-0.875,1.0,4.0,16.0,479,1,1
6,2,8102,0.0,0.0,0.0,0.0,0.0,0.0,531,1,0
6,3,8102,0.0,0.0,0.0,0.0,0.0,0.0,651,0,0
6,4,8102,0.0,0.0,0.0,0.0,0.0,0.0,270,0,0
6,5,8102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,4,8154,-1.0,-1.0,-0.875,1.0,5.0,16.0,0,1,1
0,7,8154,0.0,-1.0,-1.0,0.0,3.0,8.0,974,0,1
0,3,8245,0.0,-1.0,-1.0,0.0,1.0,3.0,0,0,1
0,1,8336,0.0,-1.0,-1.0,0.0,2.0,8.0,0,0,1
0,2,8336,0.0,-1.0,-1.0,0.0,2.0,7.0,325,0,1
0,3,8336,-1.0,-1.0,-1.0,1.0,1.0,4.0,445,0,1
0,4,8336,-1.0,-1.0,-1.0,2.0,5.0,16.0,584,1,1
0,4,8697,0.0,-1.0,-1.0,0.0,5.0,14.0,0,1,1
0,5,8697,0.0,0.0,-1.0,0.0,0.0,5.0,718,0,0
0,7,8697,0.0,-1.0,-1.0,0.0,3.0,9.0,986,0,1
4,1,8734,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4,6,8734,0.0,0.0,0.0,0.0,0.0,0.0,273,0,0
4,7,8734,0.0,0.0,0.0,0.0,0.0,0.0,394,0,0
0,1,8788,0.0,-1.0,-1.0,0.0,2.0,8.0,0,0,1
0,3,8788,0.0,-1.0,-1.0,0.0,2.0,5.0,447,0,1
0,4,8788,1.0,-0.6,-0.8666666666666667,1.0,5.0,15.0,585,1,1
0,2,9059,0.0,-1.0,-1.0,0.0,1.0,7.0,328,0,1
0,4,9059,-1.0,-0.6,-0.8666666666666667,1.0,5.0,15.0,0,1,1
0,7,9059,0.0,-0.3197146562905317,-0.8639429312581063,0.0,2.0,10.0,0,0,1
0,3,9150,0.0,-1.0,-1.0,0.0,3.0,6.0,0,0,1
3,1,9183,0.0,0.0,1.0,0.0,0.0,1.0,267,0,0
0,4,9241,-1.0,-0.5,-0.875,1.0,4.0,16.0,0,1,1
7,3,9542,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
7,4,9542,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,3,9602,0.0,-1.0,-1.0,0.0,2.0,6.0,0,0,1
0,4,9602,0.0,-0.5,-0.8571428571428571,0.0,4.0,14.0,0,1,1
2,6,9633,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
0,2,9693,0.0,-1.0,-1.0,0.0,1.0,6.0,331,0,1
0,4,9693,-1.0,-0.6,-0.8666666666666667,1.0,5.0,15.0,590,1,1
0,7,9693,0.0,-0.3197146562905317,-0.8299286640726329,0.0,2.0,8.0,982,0,1
1,4,9812,0.0,0.0,0.0,0.0,0.0,0.0,649,0,0
1,5,9812,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,6,9812,0.0,0.0,0.0,0.0,0.0,0.0,919,0,0
1,7,9812,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,3,9874,-1.0,-1.0,-1.0,1.0,2.0,7.0,0,0,1
4,0,9905,0.0,0.0,0.0,0.0,0.0,0.0,472,1,0
4,6,9905,0.0,0.0,0.8229571984435797,0.0,0.0,1.0,274,0,0
4,7,9905,0.0,0.0,0.7444876783398184,0.0,0.0,1.0,394,0,0
0,5,9965,0.0,0.0,-0.4885430177258971,0.0,0.0,3.0,0,0,0
0,7,9965,-1.0,-1.0,-0.8056327589401518,1.0,2.0,7.0,984,0,1
4,5,9996,0.0,0.0,0.0,0.0,0.0,0.0,300,0,0
4,6,9996,0.8223086900129701,0.8223086900129701,0.8226329442282749,1.0,1.0,2.0,270,0,0
4,7,9996,0.7444876783398184,0.7444876783398184,0.7444876783398184,1.0,1.0,2.0,560,0,0
0,2,10056,0.0,-1.0,-1.0,0.0,2.0,6.0,0,0,1
0,4,10056,0.0,-1.0,-0.8461538461538461,0.0,4.0,13.0,530,1,1
0,7,10056,-1.0,-1.0,-0.8299286640726329,1.0,3.0,8.0,970,0,1
0,1,10147,0.0,0.0,-1.0,0.0,0.0,5.0,186,0,0
0,3,10147,-1.0,-1.0,-1.0,1.0,3.0,7.0,455,0,1
0,6,10147,0.0,0.0,-1.0,0.0,0.0,2.0,0,0,0
0,1,10328,-1.0,-1.0,-1.0,1.0,1.0,5.0,187,0,1
4,0,10447,0.0,0.6939040207522698,0.6939040207522698,0.0,1.0,1.0,0,1,0
4,1,10447,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
4,3,10447,0.0,0.0,0.0,0.0,0.0,0.0,560,0,0
0,1,10599,-1.0,-1.0,-1.0,1.0,2.0,6.0,188,0,1
0,4,10599,0.0,-1.0,-0.8333333333333334,0.0,3.0,12.0,0,1,1
0,2,10960,0.0,-1.0,-1.0,0.0,1.0,4.0,270,0,1
0,3,10960,0.0,-1.0,-1.0,0.0,1.0,7.0,0,0,1
0,5,10960,0.0,-1.0,-0.2328145265888456,0.0,1.0,2.0,692,0,0
3,2,11254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,4,11254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
3,5,11254,0.0,0.0,0.0,0.0,0.0,0.0,263,0,0
4,0,11438,0.0,1.0,0.8469520103761349,0.0,1.0,2.0,530,1,0
4,5,11438,0.0,0.0,0.8054474708171206,0.0,0.0,1.0,127,0,0
0,4,11501,0.0,-1.0,-0.75,0.0,1.0,8.0,594,1,1
0,5,11501,0.0,-1.0,-0.4885430177258971,0.0,1.0,3.0,0,0,0
0,6,11501,0.0,0.0,-1.0,0.0,0.0,1.0,870,0,0
0,7,11501,0.0,0.0,-0.7278858625162127,0.0,0.0,5.0,0,0,0
2,6,11704,0.0,0.0,1.0,0.0,0.0,1.0,533,1,0
0,4,11772,-1.0,-1.0,-1.0,1.0,1.0,8.0,0,1,1
0,5,11772,-1.0,-1.0,-1.0,1.0,2.0,3.0,721,0,1
0,6,11772,-1.0,-1.0,-1.0,1.0,1.0,2.0,0,0,1
0,7,11772,-1.0,-1.0,-1.0,1.0,1.0,5.0,0,0,1
0,1,11863,0.0,0.0,-1.0,0.0,0.0,3.0,300,0,0
0,4,11863,-1.0,-1.0,-1.0,1.0,2.0,8.0,530,1,1
0,6,11863,-1.0,-1.0,-1.0,1.0,2.0,3.0,0,0,1
0,4,12134,-1.0,-1.0,-1.0,1.0,3.0,8.0,0,1,1
0,5,12134,0.0,-1.0,-1.0,0.0,2.0,4.0,577,0,1
0,6,12134,-1.0,-1.0,-1.0,1.0,3.0,4.0,0,0,1
0,6,12225,-1.0,-1.0,-1.0,1.0,4.0,5.0,874,0,1
0,7,12225,0.0,-1.0,-1.0,0.0,2.0,5.0,994,0,1
0,1,12316,0.0,-1.0,-1.0,0.0,1.0,4.0,0,0,1
0,3,12316,0.0,0.0,-1.0,0.0,0.0,4.0,424,0,0
0,4,12316,-1.0,-1.0,-1.0,1.0,4.0,8.0,0,1,1
0,6,12316,-1.0,-1.0,-1.0,2.0,5.0,6.0,0,0,1
0,2,12407,0.0,0.0,-1.0,0.0,0.0,3.0,344,0,0
0,4,12407,-1.0,-1.0,-1.0,2.0,5.0,9.0,600,1,1
0,5,12407,-1.0,-1.0,-1.0,1.0,3.0,5.0,726,0,1
4,7,12519,0.0,0.0,0.6906614785992218,0.0,0.0,2.0,0,0,0
1,0,12603,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,2,12603,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,7,12603,0.0,0.0,1.0,0.0,0.0,1.0,802,0,0
0,4,12768,0.0,-1.0,-1.0,0.0,5.0,8.0,0,1,1
0,1,13129,0.0,-1.0,-1.0,0.0,1.0,5.0,197,0,1
0,4,13129,0.0,-1.0,-1.0,0.0,4.0,8.0,601,1,1
0,1,13220,-1.0,-1.0,-1.0,1.0,2.0,5.0,300,0,1
0,4,13311,-1.0,-1.0,-1.0,1.0,4.0,9.0,0,1,1
0,6,13311,0.0,-1.0,-1.0,0.0,1.0,6.0,0,0,1
0,7,13311,0.0,0.0,-1.0,0.0,0.0,3.0,0,0,0
0,4,13492,-1.0,-1.0,-1.0,1.0,3.0,10.0,456,1,1
0,5,13492,0.0,0.0,-1.0,0.0,0.0,5.0,0,0,0
0,6,13492,-1.0,-1.0,-1.0,1.0,1.0,7.0,0,0,1
0,7,13492,-1.0,-1.0,-1.0,1.0,1.0,4.0,0,0,1
2,0,13595,0.0,0.0,0.0,0.0,0.0,0.0,346,0,0
2,7,13595,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,1,13673,0.0,-1.0,-1.0,0.0,2.0,4.0,0,0,1
0,2,13673,0.0,0.0,-1.0,0.0,0.0,2.0,270,0,0
0,7,13673,-1.0,-1.0,-1.0,1.0,2.0,5.0,936,0,1
5,6,13683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,6,13764,-1.0,-1.0,-1.0,1.0,2.0,8.0,883,0,1
0,1,13945,-1.0,-1.0,-1.0,1.0,3.0,5.0,203,0,1
0,7,13945,-1.0,-1.0,-1.0,1.0,3.0,6.0,0,0,1
0,3,14036,0.0,0.0,-1.0,0.0,0.0,1.0,0,0,0
0,4,14036,0.0,-1.0,-1.0,0.0,3.0,10.0,0,1,1
0,6,14036,-1.0,-1.0,-1.0,1.0,3.0,9.0,0,0,1
0,3,14127,-1.0,-1.0,-1.0,1.0,1.0,2.0,402,0,1
0,5,14127,0.0,-1.0,-1.0,0.0,1.0,5.0,660,0,1
0,4,14218,-1.0,-1.0,-1.0,1.0,3.0,11.0,610,1,1
6,2,14313,0.0,0.0,0.0,0.0,0.0,0.0,531,1,0
6,3,14313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,3,14399,-1.0,-1.0,-1.0,1.0,2.0,3.0,0,0,1
0,4,14399,0.6044098573281453,-0.4651967142239515,-0.8662991785559879,1.0,3.0,12.0,0,1,1
0,5,14399,-1.0,-1.0,-1.0,1.0,2.0,6.0,0,0,1
1,2,14404,0.0,0.0,1.0,0.0,0.0,1.0,390,0,0
1,3,14404,0.0,0.0,0.0,0.0,0.0,0.0,271,0,0
1,4,14404,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,5,14404,0.0,0.0,0.0,0.0,0.0,0.0,532,1,0
0,2,14490,0.0,-1.0,-1.0,0.0,1.0,2.0,356,0,1
0,3,14490,-1.0,-1.0,-1.0,1.0,3.0,4.0,477,0,1
0,4,14490,-0.1977950713359273,-0.5988975356679637,-0.8765838571286042,2.0,4.0,13.0,0,1,1
0,3,14581,-1.0,-1.0,-1.0,2.0,4.0,5.0,0,0,1
0,4,14581,-1.0,-0.5988975356679637,-0.8765838571286042,2.0,4.0,13.0,0,1,1
0,4,14672,-1.0,-0.679118028534371,-0.8853992959051326,3.0,5.0,14.0,0,1,1
0,6,14672,0.0,-1.0,-1.0,0.0,2.0,9.0,890,0,1
4,3,14950,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,2,15303,0.0,-1.0,-1.0,0.0,1.0,3.0,181,0,1
0,3,15303,0.0,-1.0,-1.0,0.0,3.0,6.0,300,0,1
0,4,15303,0.0,-0.5,-0.6996325118893213,0.0,4.0,12.0,0,1,1
0,5,15303,0.0,-1.0,-1.0,0.0,1.0,4.0,561,0,1
0,1,15394,0.0,0.0,-1.0,0.0,0.0,4.0,210,0,0
0,4,15394,-1.0,-0.6,-0.6996325118893213,1.0,5.0,12.0,615,1,1
0,7,15394,0.0,0.0,-1.0,0.0,0.0,4.0,1004,0,0
4,0,15401,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
4,7,15401,0.0,0.0,1.0,0.0,0.0,1.0,550,0,0
0,2,15485,-1.0,-1.0,-1.0,1.0,2.0,3.0,271,0,1
0,3,15485,-1.0,-1.0,-1.0,1.0,3.0,6.0,0,0,1
0,4,15485,-1.0,-0.6,-0.6996325118893213,2.0,5.0,12.0,0,1,1
0,5,15485,-1.0,-1.0,-1.0,1.0,1.0,4.0,0,0,1
0,2,15756,-1.0,-1.0,-1.0,1.0,2.0,4.0,0,0,1
0,4,15756,-1.0,-1.0,-0.7227377032824503,1.0,3.0,13.0,444,1,1
0,5,15756,-1.0,-1.0,-1.0,1.0,2.0,5.0,0,0,1
0,7,15756,0.0,-1.0,-1.0,0.0,1.0,5.0,835,0,1
0,1,15847,0.0,-1.0,-1.0,0.0,1.0,5.0,210,0,1
0,2,15847,-1.0,-1.0,-1.0,1.0,3.0,5.0,354,0,1
2,1,15936,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,3,15936,0.0,0.0,0.0,0.0,0.0,0.0,123,0,0
2,4,15936,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2,6,15936,0.0,0.0,0.0,0.0,0.0,0.0,534,1,0
0,3,16028,0.0,-1.0,-1.0,0.0,2.0,7.0,0,0,1
0,6,16028,0.0,0.0,-0.7154345006485083,0.0,0.0,5.0,0,0,0
0,4,16299,0.0,-1.0,-0.6996325118893213,0.0,4.0,12.0,619,1,1
0,1,16390,0.0,-1.0,-1.0,0.0,2.0,4.0,0,0,1
0,2,16390,0.0,-1.0,-1.0,0.0,3.0,6.0,275,0,1
0,4,16390,-1.0,-1.0,-0.6996325118893213,1.0,4.0,12.0,0,1,1
0,3,16481,0.0,-1.0,-1.0,0.0,2.0,8.0,488,0,1
2,6,16657,0.0,0.6536964980544747,0.6536964980544747,0.0,1.0,1.0,535,1,0
