reporter_id,provider_id,current_time,avg_rating_300,avg_rating_1000,avg_rating_3000,interaction_count_300,interaction_count_1000,interaction_count_3000,distance,same_type
3,1,9183,,,1.0,,,1.0,267,0
0,4,9241,-1.0,-0.5,-0.875,1.0,4.0,16.0,0,1
7,3,9542,,,,,,,0,1
7,4,9542,,,,,,,0,0
0,3,9602,,-1.0,-1.0,,2.0,6.0,0,0
0,4,9602,,-0.5,-0.8571428571428571,,4.0,14.0,0,1
2,6,9633,,,,,,,0,1
0,2,9693,,-1.0,-1.0,,1.0,6.0,331,0
0,4,9693,-1.0,-0.6,-0.8666666666666667,1.0,5.0,15.0,590,1
0,7,9693,,-0.31971465629053175,-0.8299286640726329,,2.0,8.0,982,0
1,4,9812,,,,,,,649,0
1,5,9812,,,,,,,0,1
1,6,9812,,,,,,,919,0
1,7,9812,,,,,,,0,0
0,3,9874,-1.0,-1.0,-1.0,1.0,2.0,7.0,0,0
4,0,9905,,,,,,,472,1
4,6,9905,,,0.8229571984435797,,,1.0,274,0
4,7,9905,,,0.7444876783398184,,,1.0,394,0
0,5,9965,,,-0.48854301772589714,,,3.0,0,0
0,7,9965,-1.0,-1.0,-0.8056327589401518,1.0,2.0,7.0,984,0
4,5,9996,,,,,,,300,0
4,6,9996,0.8223086900129701,0.8223086900129701,0.8226329442282749,1.0,1.0,2.0,270,0
4,7,9996,0.7444876783398184,0.7444876783398184,0.7444876783398184,1.0,1.0,2.0,560,0
0,2,10056,,-1.0,-1.0,,2.0,6.0,0,0
0,4,10056,,-1.0,-0.8461538461538461,,4.0,13.0,530,1
0,7,10056,-1.0,-1.0,-0.8299286640726329,1.0,3.0,8.0,970,0
0,1,10147,,,-1.0,,,5.0,186,0
0,3,10147,-1.0,-1.0,-1.0,1.0,3.0,7.0,455,0
0,6,10147,,,-1.0,,,2.0,0,0
0,1,10328,-1.0,-1.0,-1.0,1.0,1.0,5.0,187,0
4,0,10447,,0.6939040207522698,0.6939040207522698,,1.0,1.0,0,1
4,1,10447,,,1.0,,,1.0,0,0
4,3,10447,,,,,,,560,0
0,1,10599,-1.0,-1.0,-1.0,1.0,2.0,6.0,188,0
0,4,10599,,-1.0,-0.8333333333333334,,3.0,12.0,0,1
0,2,10960,,-1.0,-1.0,,1.0,4.0,270,0
0,3,10960,,-1.0,-1.0,,1.0,7.0,0,0
0,5,10960,,-1.0,-0.23281452658884566,,1.0,2.0,692,0
3,2,11254,,,,,,,0,0
3,4,11254,,,,,,,0,0
3,5,11254,,,,,,,263,0
4,0,11438,,1.0,0.8469520103761349,,1.0,2.0,530,1
4,5,11438,,,0.8054474708171206,,,1.0,127,0
0,4,11501,,-1.0,-0.75,,1.0,8.0,594,1
0,5,11501,,-1.0,-0.48854301772589714,,1.0,3.0,0,0
0,6,11501,,,-1.0,,,1.0,870,0
0,7,11501,,,-0.7278858625162127,,,5.0,0,0
2,6,11704,,,1.0,,,1.0,533,1
0,4,11772,-1.0,-1.0,-1.0,1.0,1.0,8.0,0,1
0,5,11772,-1.0,-1.0,-1.0,1.0,2.0,3.0,721,0
0,6,11772,-1.0,-1.0,-1.0,1.0,1.0,2.0,0,0
0,7,11772,-1.0,-1.0,-1.0,1.0,1.0,5.0,0,0
0,1,11863,,,-1.0,,,3.0,300,0
0,4,11863,-1.0,-1.0,-1.0,1.0,2.0,8.0,530,1
0,6,11863,-1.0,-1.0,-1.0,1.0,2.0,3.0,0,0
0,4,12134,-1.0,-1.0,-1.0,1.0,3.0,8.0,0,1
0,5,12134,,-1.0,-1.0,,2.0,4.0,577,0
0,6,12134,-1.0,-1.0,-1.0,1.0,3.0,4.0,0,0
0,6,12225,-1.0,-1.0,-1.0,1.0,4.0,5.0,874,0
0,7,12225,,-1.0,-1.0,,2.0,5.0,994,0
0,1,12316,,-1.0,-1.0,,1.0,4.0,0,0
0,3,12316,,,-1.0,,,4.0,424,0
0,4,12316,-1.0,-1.0,-1.0,1.0,4.0,8.0,0,1
0,6,12316,-1.0,-1.0,-1.0,2.0,5.0,6.0,0,0
0,2,12407,,,-1.0,,,3.0,344,0
0,4,12407,-1.0,-1.0,-1.0,2.0,5.0,9.0,600,1
0,5,12407,-1.0,-1.0,-1.0,1.0,3.0,5.0,726,0
4,7,12519,,,0.6906614785992218,,,2.0,0,0
1,0,12603,,,,,,,0,0
1,2,12603,,,,,,,0,0
1,7,12603,,,1.0,,,1.0,802,0
0,4,12768,,-1.0,-1.0,,5.0,8.0,0,1
0,1,13129,,-1.0,-1.0,,1.0,5.0,197,0
0,4,13129,,-1.0,-1.0,,4.0,8.0,601,1
0,1,13220,-1.0,-1.0,-1.0,1.0,2.0,5.0,300,0
0,4,13311,-1.0,-1.0,-1.0,1.0,4.0,9.0,0,1
0,6,13311,,-1.0,-1.0,,1.0,6.0,0,0
0,7,13311,,,-1.0,,,3.0,0,0
0,4,13492,-1.0,-1.0,-1.0,1.0,3.0,10.0,456,1
0,5,13492,,,-1.0,,,5.0,0,0
0,6,13492,-1.0,-1.0,-1.0,1.0,1.0,7.0,0,0
0,7,13492,-1.0,-1.0,-1.0,1.0,1.0,4.0,0,0
2,0,13595,,,,,,,346,0
2,7,13595,,,,,,,0,0
0,1,13673,,-1.0,-1.0,,2.0,4.0,0,0
0,2,13673,,,-1.0,,,2.0,270,0
0,7,13673,-1.0,-1.0,-1.0,1.0,2.0,5.0,936,0
5,6,13683,,,,,,,0,0
0,6,13764,-1.0,-1.0,-1.0,1.0,2.0,8.0,883,0
0,1,13945,-1.0,-1.0,-1.0,1.0,3.0,5.0,203,0
0,7,13945,-1.0,-1.0,-1.0,1.0,3.0,6.0,0,0
0,3,14036,,,-1.0,,,1.0,0,0
0,4,14036,,-1.0,-1.0,,3.0,10.0,0,1
0,6,14036,-1.0,-1.0,-1.0,1.0,3.0,9.0,0,0
0,3,14127,-1.0,-1.0,-1.0,1.0,1.0,2.0,402,0
0,5,14127,,-1.0,-1.0,,1.0,5.0,660,0
0,4,14218,-1.0,-1.0,-1.0,1.0,3.0,11.0,610,1
6,2,14313,,,,,,,531,1
6,3,14313,,,,,,,0,0
0,3,14399,-1.0,-1.0,-1.0,1.0,2.0,3.0,0,0
0,4,14399,0.6044098573281453,-0.46519671422395154,-0.8662991785559879,1.0,3.0,12.0,0,1
0,5,14399,-1.0,-1.0,-1.0,1.0,2.0,6.0,0,0
1,2,14404,,,1.0,,,1.0,390,0
1,3,14404,,,,,,,271,0
1,4,14404,,,,,,,0,0
1,5,14404,,,,,,,532,1
0,2,14490,,-1.0,-1.0,,1.0,2.0,356,0
0,3,14490,-1.0,-1.0,-1.0,1.0,3.0,4.0,477,0
0,4,14490,-0.19779507133592733,-0.5988975356679637,-0.8765838571286042,2.0,4.0,13.0,0,1
0,3,14581,-1.0,-1.0,-1.0,2.0,4.0,5.0,0,0
0,4,14581,-1.0,-0.5988975356679637,-0.8765838571286042,2.0,4.0,13.0,0,1
0,4,14672,-1.0,-0.679118028534371,-0.8853992959051326,3.0,5.0,14.0,0,1
0,6,14672,,-1.0,-1.0,,2.0,9.0,890,0
4,3,14950,,,,,,,0,0
0,2,15303,,-1.0,-1.0,,1.0,3.0,181,0
0,3,15303,,-1.0,-1.0,,3.0,6.0,300,0
0,4,15303,,-0.5,-0.6996325118893213,,4.0,12.0,0,1
0,5,15303,,-1.0,-1.0,,1.0,4.0,561,0
0,1,15394,,,-1.0,,,4.0,210,0
0,4,15394,-1.0,-0.6,-0.6996325118893213,1.0,5.0,12.0,615,1
0,7,15394,,,-1.0,,,4.0,1004,0
4,0,15401,,,,,,,0,1
4,7,15401,,,1.0,,,1.0,550,0
0,2,15485,-1.0,-1.0,-1.0,1.0,2.0,3.0,271,0
0,3,15485,-1.0,-1.0,-1.0,1.0,3.0,6.0,0,0
0,4,15485,-1.0,-0.6,-0.6996325118893213,2.0,5.0,12.0,0,1
0,5,15485,-1.0,-1.0,-1.0,1.0,1.0,4.0,0,0
0,2,15756,-1.0,-1.0,-1.0,1.0,2.0,4.0,0,0
0,4,15756,-1.0,-1.0,-0.7227377032824503,1.0,3.0,13.0,444,1
0,5,15756,-1.0,-1.0,-1.0,1.0,2.0,5.0,0,0
0,7,15756,,-1.0,-1.0,,1.0,5.0,835,0
0,1,15847,,-1.0,-1.0,,1.0,5.0,210,0
0,2,15847,-1.0,-1.0,-1.0,1.0,3.0,5.0,354,0
2,1,15936,,,,,,,0,0
2,3,15936,,,,,,,123,0
2,4,15936,,,,,,,0,0
2,6,15936,,,,,,,534,1
0,3,16028,,-1.0,-1.0,,2.0,7.0,0,0
0,6,16028,,,-0.7154345006485083,,,5.0,0,0
0,4,16299,,-1.0,-0.6996325118893213,,4.0,12.0,619,1
0,1,16390,,-1.0,-1.0,,2.0,4.0,0,0
0,2,16390,,-1.0,-1.0,,3.0,6.0,275,0
0,4,16390,-1.0,-1.0,-0.6996325118893213,1.0,4.0,12.0,0,1
0,3,16481,,-1.0,-1.0,,2.0,8.0,488,0
2,6,16657,,0.6536964980544747,0.6536964980544747,,1.0,1.0,535,1
0,2,16662,-1.0,-1.0,-1.0,1.0,3.0,7.0,186,0
0,5,16662,,-1.0,-1.0,,1.0,5.0,570,0
0,7,16662,,-1.0,-1.0,,1.0,4.0,841,0
0,3,16753,-1.0,-1.0,-1.0,1.0,2.0,9.0,460,0
0,4,16753,,-1.0,-0.6996325118893213,,3.0,12.0,0,1
0,6,16753,,-1.0,-0.6442931258106355,,1.0,4.0,0,0
0,1,16844,,-1.0,-1.0,,2.0,4.0,289,0
0,6,16844,-1.0,-1.0,-0.6442931258106355,1.0,2.0,4.0,812,0
0,7,16844,-1.0,-1.0,-1.0,1.0,1.0,4.0,0,0
6,1,17104,,,,,,,0,0
6,2,17104,,,0.6556420233463035,,,1.0,528,1
0,1,17205,,-1.0,-1.0,,2.0,4.0,0,0
0,6,17205,,-1.0,-0.6442931258106355,,2.0,4.0,0,0
0,7,17205,,-1.0,-1.0,,2.0,4.0,0,0
1,2,17285,,,0.7470817120622568,,,1.0,0,0
1,5,17285,,,0.6549935149156939,,,1.0,0,1
0,3,17296,,-1.0,-1.0,,2.0,8.0,403,0
3,1,17555,,,,,,,0,0
3,4,17555,,,,,,,385,0
3,6,17555,,,,,,,652,0
3,7,17555,,,,,,,0,1
0,1,17567,,-1.0,-1.0,,2.0,5.0,0,0
0,4,17567,,-1.0,-0.7777777777777778,,1.0,9.0,447,1
0,6,17567,,-1.0,-0.7154345006485083,,3.0,5.0,0,0
0,7,17567,,-1.0,-1.0,,3.0,5.0,0,0
0,7,17748,-1.0,-1.0,-1.0,1.0,3.0,6.0,937,0
0,2,17839,,,-1.0,,,6.0,373,0
0,5,17839,,,-1.0,,,4.0,757,0
0,7,17839,-1.0,-1.0,-1.0,2.0,4.0,7.0,1028,0
7,0,18003,,,,,,,0,0
7,3,18003,,,,,,,0,1
7,5,18003,,,,,,,271,0
0,6,18020,,-1.0,-1.0,,2.0,5.0,0,0
0,1,18111,,-1.0,-1.0,,2.0,6.0,210,0
0,6,18111,-1.0,-1.0,-1.0,1.0,3.0,6.0,854,0
0,7,18111,-1.0,-1.0,-1.0,1.0,4.0,8.0,0,0
0,1,18292,-1.0,-1.0,-1.0,1.0,2.0,7.0,228,0
0,3,18292,,-1.0,-1.0,,1.0,6.0,0,0
0,4,18292,,-1.0,-1.0,,1.0,8.0,632,1
0,6,18292,-1.0,-1.0,-1.0,2.0,3.0,7.0,0,0
0,1,18563,-1.0,-1.0,-1.0,1.0,3.0,7.0,0,0
0,4,18563,-1.0,-1.0,-1.0,1.0,2.0,6.0,0,1
0,6,18563,-1.0,-1.0,-1.0,1.0,4.0,8.0,0,0
0,7,18563,,-1.0,-1.0,,4.0,8.0,968,0
7,2,18634,,,,,,,0,0
7,3,18634,,1.0,1.0,,1.0,1.0,530,1
7,5,18634,,0.8242542153047989,0.8242542153047989,,1.0,1.0,0,0
0,5,18924,,,-1.0,,,2.0,0,0
0,6,18924,,-1.0,-1.0,,4.0,9.0,0,0
0,3,19105,,-1.0,-1.0,,1.0,4.0,0,0
0,4,19105,,-1.0,-1.0,,2.0,6.0,545,1
0,2,19196,,,-1.0,,,3.0,0,0
0,3,19196,-1.0,-1.0,-1.0,1.0,2.0,5.0,502,0
0,4,19196,-1.0,-1.0,-1.0,1.0,3.0,7.0,636,1
0,5,19196,-1.0,-1.0,-1.0,1.0,1.0,3.0,0,0
1,0,19356,,,,,,,0,0
1,5,19356,,,1.0,,,1.0,534,1
1,6,19356,,,,,,,0,0
0,4,19377,-1.0,-1.0,-1.0,2.0,3.0,7.0,0,1
0,6,19377,,-1.0,-1.0,,2.0,9.0,734,0
0,4,19558,-1.0,-1.0,-1.0,1.0,4.0,7.0,0,1
0,3,19649,,-1.0,-1.0,,2.0,5.0,505,0
0,3,19830,-1.0,-1.0,-1.0,1.0,3.0,5.0,0,0
0,4,19830,-1.0,-1.0,-1.0,1.0,4.0,7.0,0,1
0,6,19830,,-1.0,-1.0,,2.0,9.0,0,0
0,4,19921,-1.0,-1.0,-1.0,1.0,5.0,8.0,0,1
0,4,20012,-1.0,-1.0,-1.0,2.0,6.0,9.0,552,1
0,4,20103,-1.0,-1.0,-1.0,3.0,7.0,10.0,643,1
0,6,20103,-1.0,-1.0,-1.0,1.0,2.0,9.0,0,0
0,7,20103,,,-1.0,,,6.0,0,0
0,2,20284,,,-1.0,,,2.0,0,0
0,4,20284,-1.0,-1.0,-1.0,2.0,6.0,11.0,0,1
0,5,20284,,,-1.0,,,3.0,0,0
0,7,20284,-1.0,-1.0,-1.0,1.0,1.0,6.0,861,0
6,5,20345,,,,,,,570,0
6,7,20345,,,,,,,0,0
0,2,20465,-1.0,-1.0,-1.0,1.0,1.0,3.0,0,0
0,2,20736,-1.0,-1.0,-1.0,1.0,2.0,4.0,0,0
0,7,20736,,-1.0,-1.0,,2.0,6.0,0,0
0,1,20827,,,-1.0,,,3.0,0,0
0,2,20827,1.0,-0.3333333333333333,-0.6,1.0,3.0,5.0,0,0
0,4,20827,,-1.0,-1.0,,5.0,11.0,566,1
0,7,20827,1.0,-0.3333333333333333,-0.6666666666666666,1.0,3.0,6.0,0,0
0,4,20918,-1.0,-1.0,-1.0,1.0,5.0,12.0,0,1
0,6,20918,,-1.0,-1.0,,1.0,8.0,0,0
0,1,21009,-1.0,-1.0,-1.0,1.0,1.0,4.0,244,0
4,0,21252,,,,,,,0,1
4,2,21252,,,,,,,272,0
4,3,21252,,,,,,,560,0
4,5,21252,,,,,,,300,0
0,1,21280,-1.0,-1.0,-1.0,1.0,2.0,4.0,0,0
0,3,21280,,,-1.0,,,5.0,408,0
0,4,21280,,-1.0,-1.0,,3.0,13.0,0,1
0,6,21280,,-1.0,-1.0,,1.0,7.0,818,0
0,4,21371,-1.0,-1.0,-1.0,1.0,3.0,13.0,560,1
0,6,21462,-1.0,-1.0,-1.0,1.0,2.0,7.0,0,0
0,6,21643,-1.0,-1.0,-1.0,1.0,3.0,7.0,749,0
