reporter_id,provider_id,current_time,avg_rating_300,avg_rating_1000,avg_rating_3000,interaction_count_300,interaction_count_1000,interaction_count_3000,distance,same_type,cluster
0,2,2719,0.0,0.4572632944228275,0.4611543450064851,0.0,2.0,4.0,290,0,1
0,4,2719,-1.0,0.2349221789883268,0.2370946822308689,1.0,4.0,12.0,549,1,0
0,7,2719,0.0,0.2049935149156939,0.2208041504539559,0.0,2.0,5.0,940,0,1
0,6,2810,0.0,0.3502377864245568,0.365603112840467,0.0,3.0,10.0,800,0,0
0,5,2901,0.0,0.1,-0.1054474708171206,0.0,1.0,3.0,0,0,1
0,6,2901,0.4811932555123216,0.477302204928664,0.3761113076288174,1.0,3.0,11.0,0,0,0
0,7,2901,0.3904020752269779,0.3501945525291828,0.2490704712494595,1.0,2.0,6.0,0,0,0
0,1,3082,0.0,0.2734543882403805,0.3385790459720421,0.0,3.0,9.0,0,0,1
0,4,3082,0.0,0.09662775616083,0.268392696797366,0.0,3.0,13.0,0,1,0
0,6,3082,0.2905966277561608,0.382976653696498,0.3531020319930826,2.0,4.0,12.0,0,0,0
0,3,3173,0.0,-1.0,0.3073929961089494,0.0,1.0,4.0,414,0,1
0,6,3173,0.1,0.3263813229571984,0.3531020319930825,2.0,5.0,12.0,0,0,0
0,3,3264,0.7315175097276265,-0.1342412451361867,0.3922178988326849,1.0,2.0,5.0,520,0,0
0,6,3264,0.1,0.288651102464332,0.3215520968439256,2.0,6.0,12.0,0,0,0
0,3,3355,0.6971465629053177,0.1314310419368785,0.4373108517077388,2.0,3.0,6.0,0,0,0
0,4,3355,0.1,-0.0853437094682231,0.2824254215304799,1.0,3.0,12.0,0,1,0
0,4,3536,0.1,0.2813229571984435,0.2824254215304799,1.0,3.0,12.0,0,1,0
0,5,3536,0.0,0.1,-0.0540856031128404,0.0,1.0,4.0,0,0,1
0,6,3536,0.1,0.1762386511024643,0.2895157803718115,1.0,5.0,12.0,774,0,0
2,0,3601,0.0,0.0,0.0,0.0,0.0,0.0,246,0,1
2,6,3601,0.0,0.0,0.0,0.0,0.0,0.0,531,1,1
2,7,3601,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,3,3627,0.1,0.4980977086035452,0.328923476005188,1.0,3.0,6.0,0,0,0
0,4,3627,0.1,0.2359922178988326,0.268392696797366,2.0,4.0,13.0,557,1,0
4,0,3962,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
4,7,3962,0.0,0.0,-1.0,0.0,0.0,1.0,0,0,1
0,2,4078,0.0,0.0,0.5754863813229573,0.0,0.0,3.0,298,0,1
0,3,4078,0.0,0.3985732814526589,0.2218331171638564,0.0,4.0,6.0,0,0,1
0,4,4078,0.0,0.2346952010376135,0.3098373740397087,0.0,4.0,13.0,557,1,0
0,5,4078,0.0,0.1,-0.175,0.0,1.0,4.0,679,0,1
0,3,4169,0.1,0.3388586251621271,0.2044283861404484,1.0,5.0,7.0,510,0,0
1,3,4411,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,4411,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,6,4411,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,1,4440,0.0,0.0,0.3220276696930394,0.0,0.0,6.0,150,0,1
0,6,4440,0.0,0.4980544747081712,0.3076288173564438,0.0,1.0,11.0,770,0,1
0,1,4531,0.9027237354085604,0.9027237354085604,0.4049842505095424,1.0,1.0,7.0,0,0,0
0,4,4531,0.0,0.4591872027669693,0.2964744723499586,0.0,3.0,11.0,0,1,0
0,7,4531,0.0,0.0,0.2250972762645914,0.0,0.0,4.0,952,0,1
0,3,4622,0.0,0.2897535667963684,0.2625324254215305,0.0,3.0,8.0,0,0,1
0,4,4622,0.1,0.4591872027669693,0.2964744723499587,1.0,3.0,11.0,530,1,0
0,5,4622,0.0,0.559662775616083,0.2149156939040207,0.0,1.0,4.0,764,0,1
0,4,4893,0.6562905317769131,0.4650237786424556,0.2972998467161891,1.0,3.0,11.0,0,1,0
0,1,5074,0.0,0.5013618677042803,0.3205144833549503,0.0,2.0,6.0,0,0,1
0,4,5074,0.1,0.3737678339818417,0.2476123098691191,1.0,4.0,11.0,530,1,0
0,4,5165,0.3781452658884565,0.3781452658884565,0.2816688283614353,2.0,4.0,12.0,0,1,0
0,5,5165,0.0,0.5045395590142672,0.27284046692607,0.0,1.0,5.0,686,0,1
0,6,5165,0.0,0.5006485084306096,0.3145121775471969,0.0,1.0,9.0,835,0,1
5,2,5401,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,1,5436,0.0,0.3675745784695202,0.1853220925205361,0.0,3.0,6.0,0,0,1
0,4,5436,-1.0,0.1025162127107652,0.1445092952875053,1.0,5.0,12.0,565,1,0
0,2,5527,0.0,0.0,0.8093385214007782,0.0,0.0,2.0,270,0,1
0,4,5527,0.6335927367055771,0.1910289667099005,0.2806420233463035,1.0,6.0,12.0,530,1,0
0,5,5527,0.0,0.5298313878080415,0.3638651102464332,0.0,2.0,5.0,0,0,1
0,4,5618,0.6449416342412451,0.283744055339386,0.3095380624563504,2.0,6.0,13.0,567,1,0
0,1,5889,0.0,0.1,0.2605447470817121,0.0,2.0,5.0,0,0,1
0,4,5889,0.632295719844358,0.2797449200172935,0.3086401277062756,1.0,6.0,13.0,568,1,0
0,6,5889,0.0,0.4584954604409857,0.2653140633685381,0.0,1.0,7.0,0,0,1
2,0,5942,0.0,0.0,0.8404669260700389,0.0,0.0,1.0,0,0,1
2,5,5942,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,6,5942,0.0,0.0,0.6556420233463035,0.0,0.0,1.0,0,1,1
0,1,6070,0.1,0.1,0.2337872892347601,1.0,3.0,6.0,160,0,0
0,2,6070,0.0,0.8249027237354085,0.8158236057068742,0.0,1.0,2.0,309,0,1
0,7,6070,0.0,0.0,0.3826199740596627,0.0,0.0,1.0,0,0,1
3,0,6211,0.0,0.0,0.0,0.0,0.0,0.0,428,0,1
3,1,6211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3,2,6211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,6,6251,0.0,0.1,0.3314396887159533,0.0,1.0,5.0,759,0,1
5,0,6302,0.0,0.0,0.0,0.0,0.0,0.0,612,0,1
5,7,6302,0.0,0.0,0.0,0.0,0.0,0.0,273,0,1
0,4,6342,0.0,0.6384565499351491,0.3495360670457946,0.0,4.0,13.0,0,1,0
0,5,6342,0.0,0.1,0.3638651102464332,0.0,1.0,5.0,691,0,1
0,6,6342,0.5077821011673151,0.3038910505836575,0.4129961089494163,1.0,2.0,5.0,842,0,0
0,7,6342,0.1,0.1,0.2413099870298313,1.0,1.0,2.0,963,0,1
4,0,6393,0.0,0.0,-1.0,0.0,0.0,1.0,0,1,1
4,2,6393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
4,3,6393,0.0,0.0,0.0,0.0,0.0,0.0,560,0,1
4,5,6393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,1,6433,0.0,0.3654128837008215,0.3664937310851708,0.0,3.0,6.0,300,0,1
0,4,6433,0.1,0.5307652399481193,0.3495360670457946,1.0,5.0,13.0,530,1,0
0,6,6433,0.4808690012970169,0.3539126675313446,0.4198227410289667,2.0,3.0,6.0,800,0,0
0,7,6433,0.3754863813229572,0.2377431906614786,0.2860354517942066,1.0,2.0,3.0,0,0,0
0,2,6524,0.0,0.8122568093385214,0.8104193687851277,0.0,2.0,3.0,313,0,1
0,3,6524,0.0,0.0,0.2423151750972762,0.0,0.0,4.0,434,0,1
0,4,6524,0.3781452658884565,0.5353047989623865,0.3714471002408746,2.0,5.0,14.0,0,1,0
0,5,6524,0.5518806744487679,0.3259403372243839,0.3952010376134889,1.0,2.0,6.0,693,0,0
0,4,6795,0.1,0.3719844357976654,0.3508829691709069,1.0,4.0,13.0,0,1,0
0,5,6795,0.5505836575875487,0.5512321660181583,0.4702983138780803,1.0,2.0,6.0,694,0,0
0,7,6795,0.0,0.191828793774319,0.2395265888456549,0.0,3.0,4.0,0,0,1
0,1,6886,0.0,0.6005620406398616,0.4292014081897352,0.0,3.0,7.0,0,0,1
0,2,6886,0.0,0.7983138780804151,0.8070687418936446,0.0,2.0,4.0,0,0,1
0,4,6886,0.1,0.3175875486381323,0.3329627570872707,1.0,5.0,14.0,0,1,0
0,7,6886,0.1,0.1688715953307392,0.211621271076524,1.0,4.0,5.0,1006,0,0
0,3,6977,0.0,0.7185473411154345,0.3969520103761349,0.0,1.0,4.0,0,0,1
0,4,6977,0.1,0.2112581063553826,0.3174319066147859,2.0,5.0,15.0,575,1,0
0,5,6977,0.5499351491569391,0.5507998270644185,0.481675004632203,1.0,3.0,7.0,696,0,0
0,1,7248,0.0,0.4527237354085603,0.3880512321660181,0.0,2.0,8.0,0,0,1
0,2,7248,0.0,0.4485084306095979,0.6303826199740598,0.0,2.0,4.0,0,0,1
0,3,7248,0.1,0.4092736705577172,0.3061824470384781,1.0,2.0,3.0,438,0,1
0,4,7248,0.6271076523994812,0.280566364029399,0.3166536964980544,1.0,6.0,15.0,576,1,0
0,2,7339,0.1,0.3323389537397319,0.5243060959792478,1.0,3.0,5.0,0,0,0
0,4,7430,0.6264591439688716,0.3683095546908776,0.3360165369649805,1.0,6.0,16.0,0,1,0
0,5,7430,0.0,0.5497189796800692,0.4801000555864368,0.0,3.0,7.0,0,0,1
0,6,7430,0.0,0.4811932555123216,0.4170125378296584,0.0,1.0,6.0,0,0,1
0,7,7430,0.0,0.1825335062689148,0.2342844790315607,0.0,3.0,6.0,971,0,1
7,5,7651,0.0,0.0,0.0,0.0,0.0,0.0,270,0,1
0,1,7701,0.0,0.1,0.314526588845655,0.0,2.0,7.0,171,0,1
0,4,7701,0.1,0.3107133592736705,0.3146649373108516,1.0,5.0,15.0,579,1,0
0,6,7701,0.1,0.1,0.3502377864245569,1.0,1.0,6.0,851,0,1
0,7,7701,0.3702983138780804,0.2726329442282749,0.232230869001297,1.0,3.0,6.0,0,0,0
0,1,7792,0.8891050583657587,0.3630350194552529,0.3863488975356679,1.0,3.0,8.0,0,0,0
0,2,7792,0.0,0.1,0.4535884133160399,0.0,3.0,6.0,270,0,1
0,4,7792,0.6245136186770428,0.363013402507566,0.3340304798962386,1.0,6.0,16.0,530,1,0
0,7,7792,0.1,0.2294747081712062,0.2133407448582545,1.0,4.0,7.0,0,0,0
3,4,8012,0.0,0.0,0.0,0.0,0.0,0.0,380,0,1
3,5,8012,0.0,0.0,0.0,0.0,0.0,0.0,259,0,1
3,7,8012,0.0,0.0,0.0,0.0,0.0,0.0,528,1,1
0,4,8063,0.6562905317769131,0.5018158236057069,0.3687986381322957,1.0,4.0,16.0,479,1,0
6,2,8102,0.0,0.0,0.0,0.0,0.0,0.0,531,1,1
6,3,8102,0.0,0.0,0.0,0.0,0.0,0.0,651,0,1
6,4,8102,0.0,0.0,0.0,0.0,0.0,0.0,270,0,1
6,5,8102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,4,8154,0.6893644617380026,0.5393255512321661,0.3708657587548638,1.0,5.0,16.0,0,1,0
0,7,8154,0.0,0.1900994379593601,0.1991731517509727,0.0,3.0,8.0,974,0,1
0,3,8245,0.0,0.7159533073929961,0.5115002161694768,0.0,1.0,3.0,0,0,1
0,1,8336,0.0,0.4945525291828793,0.386348897535668,0.0,2.0,8.0,0,0,1
0,2,8336,0.0,0.4624513618677042,0.5066333148045211,0.0,2.0,7.0,325,0,1
0,3,8336,0.1,0.1,0.4086251621271076,1.0,1.0,4.0,445,0,1
0,4,8336,0.3946822308690013,0.4340337224383916,0.4396157587548638,2.0,5.0,16.0,584,1,0
0,4,8697,0.0,0.5382879377431906,0.4094960163053548,0.0,5.0,14.0,0,1,0
0,5,8697,0.0,0.0,0.4602075226977951,0.0,0.0,5.0,718,0,1
0,7,8697,0.0,0.1894509295287505,0.2179708891771148,0.0,3.0,9.0,986,0,1
4,1,8734,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
4,6,8734,0.0,0.0,0.0,0.0,0.0,0.0,273,0,1
4,7,8734,0.0,0.0,0.0,0.0,0.0,0.0,394,0,1
0,1,8788,0.0,0.1,0.3863488975356679,0.0,2.0,8.0,0,0,1
0,3,8788,0.0,0.4057068741893644,0.4691828793774319,0.0,2.0,5.0,447,0,1
0,4,8788,-1.0,0.2133852140077821,0.3155296152183312,1.0,5.0,15.0,585,1,0
0,2,9059,0.0,0.7892347600518806,0.5015378914211599,0.0,1.0,7.0,328,0,1
0,4,9059,0.6206225680933852,0.2062516212710765,0.3147946389969736,1.0,5.0,15.0,0,1,0
0,7,9059,0.0,0.364461738002594,0.232230869001297,0.0,2.0,10.0,0,0,1
0,3,9150,0.0,0.5071768266320795,0.5093385214007782,0.0,3.0,6.0,0,0,1
3,1,9183,0.0,0.0,-1.0,0.0,0.0,1.0,267,0,1
0,4,9241,0.1,0.085473411154345,0.3013699740596627,1.0,4.0,16.0,0,1,0
7,3,9542,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
7,4,9542,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,3,9602,0.0,0.4050583657587548,0.406247297881539,0.0,2.0,6.0,0,0,1
0,4,9602,0.0,-0.0448443579766537,0.2904020752269779,0.0,4.0,14.0,0,1,0
2,6,9633,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
0,2,9693,0.0,0.7872892347600519,0.4502377864245568,0.0,1.0,6.0,331,0,1
0,4,9693,0.1,-0.0158754863813229,0.2777086035451794,1.0,5.0,15.0,590,1,0
0,7,9693,0.0,0.2302853437094682,0.2308527885862516,0.0,2.0,8.0,982,0,1
1,4,9812,0.0,0.0,0.0,0.0,0.0,0.0,649,0,1
1,5,9812,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
1,6,9812,0.0,0.0,0.0,0.0,0.0,0.0,919,0,1
1,7,9812,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,3,9874,0.1,0.1,0.3624976838984621,1.0,2.0,7.0,0,0,0
4,0,9905,0.0,0.0,0.0,0.0,0.0,0.0,472,1,1
4,6,9905,0.0,0.0,0.8229571984435797,0.0,0.0,1.0,274,0,1
4,7,9905,0.0,0.0,0.7444876783398184,0.0,0.0,1.0,394,0,1
0,5,9965,0.0,0.0,0.3943363597060095,0.0,0.0,3.0,0,0,1
0,7,9965,0.3631647211413749,0.2315823605706874,0.2517695015749491,1.0,2.0,7.0,984,0,0
4,5,9996,0.0,0.0,0.0,0.0,0.0,0.0,300,0,1
4,6,9996,0.8223086900129701,0.8223086900129701,0.8226329442282749,1.0,1.0,2.0,270,0,0
4,7,9996,0.7444876783398184,0.7444876783398184,0.7444876783398184,1.0,1.0,2.0,560,0,0
0,2,10056,0.0,0.7863164721141375,0.5644617380025939,0.0,2.0,6.0,0,0,1
0,4,10056,0.0,0.2293450064850843,0.3043001097475806,0.0,4.0,13.0,530,1,0
0,7,10056,0.3618677042801557,0.2750108084738435,0.2655317769130999,1.0,3.0,8.0,970,0,0
0,1,10147,0.0,0.0,0.2578210116731517,0.0,0.0,5.0,186,0,1
0,3,10147,0.1,0.1,0.3624976838984621,1.0,3.0,7.0,455,0,0
0,6,10147,0.0,0.0,0.274059662775616,0.0,0.0,2.0,0,0,1
0,1,10328,0.8793774319066148,0.8793774319066148,0.4136964980544746,1.0,1.0,5.0,187,0,0
4,0,10447,0.0,0.6939040207522698,0.6939040207522698,0.0,1.0,1.0,0,1,1
4,1,10447,0.0,0.0,-1.0,0.0,0.0,1.0,0,0,1
4,3,10447,0.0,0.0,0.0,0.0,0.0,0.0,560,0,1
0,1,10599,0.8787289234760052,0.87905317769131,0.4912019022913964,1.0,2.0,6.0,188,0,0
0,4,10599,0.0,0.4578901859057501,0.3238110678772157,0.0,3.0,12.0,0,1,0
0,2,10960,0.0,0.1,0.6154669260700389,0.0,1.0,4.0,270,0,1
0,3,10960,0.0,0.7049286640726329,0.3609227348526959,0.0,1.0,7.0,0,0,1
0,5,10960,0.0,0.1,0.3171854734111543,0.0,1.0,2.0,692,0,1
3,2,11254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3,4,11254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3,5,11254,0.0,0.0,0.0,0.0,0.0,0.0,263,0,1
4,0,11438,0.0,-1.0,-0.1530479896238651,0.0,1.0,2.0,530,1,1
4,5,11438,0.0,0.0,0.8054474708171206,0.0,0.0,1.0,127,0,1
0,4,11501,0.0,0.1,0.1617866407263294,0.0,1.0,8.0,594,1,1
0,5,11501,0.0,0.5512321660181583,0.3952010376134889,0.0,1.0,3.0,0,0,1
0,6,11501,0.0,0.0,0.1,0.0,0.0,1.0,870,0,1
0,7,11501,0.0,0.0,0.3113099870298314,0.0,0.0,5.0,0,0,1
2,6,11704,0.0,0.0,-1.0,0.0,0.0,1.0,533,1,1
0,4,11772,0.6147859922178989,0.6147859922178989,0.3636348897535668,1.0,1.0,8.0,0,1,0
0,5,11772,0.1,0.3256160830090791,0.2504107220060527,1.0,2.0,3.0,721,0,1
0,6,11772,0.4357976653696498,0.4357976653696498,0.2678988326848249,1.0,1.0,2.0,0,0,1
0,7,11772,0.1,0.1,0.2591958495460441,1.0,1.0,5.0,0,0,1
0,1,11863,0.0,0.0,0.8787289234760052,0.0,0.0,3.0,300,0,1
0,4,11863,0.1,0.3573929961089494,0.2985570687418937,1.0,2.0,8.0,530,1,0
0,6,11863,0.1,0.2678988326848249,0.2119325551232166,1.0,2.0,3.0,0,0,1
0,4,12134,0.6562905317769131,0.4570255079982706,0.3680933852140078,1.0,3.0,8.0,0,1,0
0,5,12134,0.0,0.3162127107652399,0.3209143968871595,0.0,2.0,4.0,577,0,1
0,6,12134,0.1,0.2119325551232166,0.1839494163424124,1.0,3.0,4.0,0,0,0
0,6,12225,0.1,0.1839494163424124,0.1671595330739299,1.0,4.0,5.0,874,0,0
0,7,12225,0.0,0.1,0.2591958495460441,0.0,2.0,5.0,994,0,1
0,1,12316,0.0,0.8054474708171206,0.8604085603112841,0.0,1.0,4.0,0,0,1
0,3,12316,0.0,0.0,0.2512321660181582,0.0,0.0,4.0,424,0,1
0,4,12316,0.1,0.367769130998703,0.3680933852140078,1.0,4.0,8.0,0,1,0
0,6,12316,0.2666018158236057,0.2338002594033722,0.2115002161694768,2.0,5.0,6.0,0,0,0
0,2,12407,0.0,0.0,0.5700821444012105,0.0,0.0,3.0,344,0,1
0,4,12407,0.1,0.3142153047989624,0.3383052313013402,2.0,5.0,9.0,600,1,0
0,5,12407,0.625810635538262,0.419412019022914,0.38189364461738,1.0,3.0,5.0,726,0,0
4,7,12519,0.0,0.0,0.6906614785992218,0.0,0.0,2.0,0,0,1
1,0,12603,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,12603,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,7,12603,0.0,0.0,-1.0,0.0,0.0,1.0,802,0,1
0,4,12768,0.0,0.3134370946822308,0.3672827496757458,0.0,5.0,8.0,0,1,0
0,1,13129,0.0,0.1,0.7083268482490273,0.0,1.0,5.0,197,0,1
0,4,13129,0.0,0.2277237354085603,0.2977464332036317,0.0,4.0,8.0,601,1,0
0,1,13220,0.8722438391699092,0.4861219195849546,0.7069001297016861,1.0,2.0,5.0,300,0,0
0,4,13311,0.6102464332036317,0.3552853437094682,0.3324686554258539,1.0,4.0,9.0,0,1,0
0,6,13311,0.0,0.1,0.2115002161694768,0.0,1.0,6.0,0,0,1
0,7,13311,0.0,0.0,0.1851275399913532,0.0,0.0,3.0,0,0,1
0,4,13492,0.1,0.2700821444012105,0.3092217898832685,1.0,3.0,10.0,456,1,0
0,5,13492,0.0,0.0,0.4677302204928664,0.0,0.0,5.0,0,0,1
0,6,13492,0.1,0.1,0.1955716138595516,1.0,1.0,7.0,0,0,1
0,7,13492,0.1,0.1,0.1638456549935149,1.0,1.0,4.0,0,0,1
2,0,13595,0.0,0.0,0.0,0.0,0.0,0.0,346,0,1
2,7,13595,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,1,13673,0.0,0.8388456549935149,0.6457846952010375,0.0,2.0,4.0,0,0,1
0,2,13673,0.0,0.0,0.8009079118028535,0.0,0.0,2.0,270,0,1
0,7,13673,0.1,0.1,0.1510765239948119,1.0,2.0,5.0,936,0,1
5,6,13683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,6,13764,0.1,0.1,0.1836251621271076,1.0,2.0,8.0,883,0,0
0,1,13945,0.1,0.5925637699956766,0.53662775616083,1.0,3.0,5.0,203,0,0
0,7,13945,0.3929961089494164,0.1976653696498055,0.1913964548205793,1.0,3.0,6.0,0,0,0
0,3,14036,0.0,0.0,0.7250324254215305,0.0,0.0,1.0,0,0,1
0,4,14036,0.0,0.4715088629485516,0.3696498054474708,0.0,3.0,10.0,0,1,0
0,6,14036,0.427367055771725,0.2091223519239083,0.2107075947542873,1.0,3.0,9.0,0,0,0
0,3,14127,0.1,0.1,0.4125162127107652,1.0,1.0,2.0,402,0,1
0,5,14127,0.0,0.1,0.3774837872892347,0.0,1.0,5.0,660,0,1
0,4,14218,0.1,0.3014267185473411,0.345136186770428,1.0,3.0,11.0,610,1,0
6,2,14313,0.0,0.0,0.0,0.0,0.0,0.0,531,1,1
6,3,14313,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,3,14399,0.7392996108949417,0.4196498054474708,0.5214440121054907,1.0,2.0,3.0,0,0,0
0,4,14399,0.6044098573281453,0.4695633376567228,0.3667423259835711,1.0,3.0,12.0,0,1,0
0,5,14399,0.5719844357976653,0.3359922178988326,0.4099005620406399,1.0,2.0,6.0,0,0,0
1,2,14404,0.0,0.0,-1.0,0.0,0.0,1.0,390,0,1
1,3,14404,0.0,0.0,0.0,0.0,0.0,0.0,271,0,1
1,4,14404,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,5,14404,0.0,0.0,0.0,0.0,0.0,0.0,532,1,1
0,2,14490,0.0,0.8249027237354085,0.8009079118028535,0.0,1.0,2.0,356,0,1
0,3,14490,0.1,0.3130998702983139,0.416083009079118,1.0,3.0,4.0,477,0,0
0,4,14490,0.3522049286640726,0.3771725032425421,0.3462236855232964,2.0,4.0,13.0,0,1,0
0,3,14581,0.3953307392996109,0.4074902723735408,0.4709987029831388,2.0,4.0,5.0,0,0,0
0,4,14581,0.1,0.2261024643320363,0.3066247630449965,2.0,4.0,13.0,0,1,0
0,4,14672,0.1,0.200881971465629,0.2918658513989253,3.0,5.0,14.0,0,1,0
0,6,14672,0.0,0.2636835278858625,0.1733967430465485,0.0,2.0,9.0,890,0,1
4,3,14950,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0,2,15303,0.0,0.7691309987029831,0.79031560743623,0.0,1.0,3.0,181,0,1
0,3,15303,0.0,0.2968871595330739,0.4091655858192823,0.0,3.0,6.0,300,0,1
0,4,15303,0.0,-0.175,0.1858192823173368,0.0,4.0,12.0,0,1,0
0,5,15303,0.0,0.1,0.3252918287937743,0.0,1.0,4.0,561,0,1
